aid,size,cpumax,cpumin,cpuavg,cpustdev,cpuxg,memmax,memmin,memavg,memstdev,memxg,disk,p
app_5481,6,0.5,0.5,0.5,0,0,6.2348,4.5997,5.4171,0.2456,0.8177,60,0
app_5482,2,0.642,0.5,0.5048,0.0214,0.1372,5.3926,4.7849,5.1746,0.0992,0.2181,60,0
app_5483,2,0.532,0.5,0.5006,0.0042,0.0314,1,1,1,0,0,100,0
app_5484,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5485,2,0.5,0.5,0.5,0,0,2.5161,1.8424,2.3138,0.1898,0.2023,60,0
app_5486,3,0.5,0.5,0.5,0,0,4.1175,2.9295,3.7931,0.251,0.3243,60,0
app_5487,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5488,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5489,1,4,4,4,0,0,8,8,8,0,0,60,0
app_549,2,0.5,0.5,0.5,0,0,5.2534,1,4.5121,1.1932,0.7413,60,0
app_5490,43,1.421,0.5,0.6046,0.2041,0.8164,5.1393,4.8322,4.9738,0.055,0.1655,40,0
app_5491,2,0.5,0.5,0.5,0,0,3.2628,2.2489,3.1054,0.1343,0.1574,60,0
app_5492,1,0.514,0.5,0.5001,0.0014,0.0139,1,1,1,0,0,60,0
app_5493,9,1.379,0.5,0.6274,0.2041,0.7516,5.4837,5.0939,5.3489,0.1252,0.1348,60,0
app_5494,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5495,1,0.888,0.5,0.5083,0.0513,0.3797,1.6384,1,1.089,0.1152,0.5494,60,0
app_5496,5,1.227,0.5,0.5257,0.1282,0.7013,5.0382,3.2561,4.7642,0.2763,0.2739,60,0
app_5497,5,0.5,0.5,0.5,0,0,3.2913,2.8124,3.0444,0.0871,0.2469,60,0
app_5498,3,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5499,3,0.5,0.5,0.5,0,0,4.7393,3.3877,4.4493,0.2808,0.29,60,0
app_55,2,0.5,0.5,0.5,0,0,2.6376,1.3706,1.6286,0.2658,1.009,60,0
app_550,2,0.5,0.5,0.5,0,0,3.9461,3.1443,3.5996,0.1789,0.3466,40,0
app_5500,3,0.5,0.5,0.5,0,0,4.1126,3.3982,3.9703,0.1209,0.1423,60,0
app_5501,2,0.5,0.5,0.5,0,0,6.9219,1,3.0725,1.4657,3.8494,60,0
app_5502,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5503,2,4,0.5,0.566,0.4609,3.434,5.5342,3.0095,4.4599,0.7738,1.0743,60,0
app_5504,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5505,2,3.882,0.5,0.6647,0.663,3.2173,4.8278,2.5657,3.7461,0.9316,1.0817,60,0
app_5506,2,0.5,0.5,0.5,0,0,3.0391,2.0676,2.7072,0.2568,0.3319,60,0
app_5507,3,0.5,0.5,0.5,0,0,3.051,1,1.3529,0.7064,1.6982,60,0
app_5508,1,0.5,0.5,0.5,0,0,1.118,1,1.0109,0.0317,0.1071,60,0
app_5509,1,0.5,0.5,0.5,0,0,3.2465,2.7346,3.0257,0.1389,0.2208,60,0
app_551,16,2.598,0.5,0.5786,0.2671,2.0194,6.1515,5.1945,5.941,0.1688,0.2105,100,0
app_5510,1,0.5,0.5,0.5,0,0,3.628,2.9255,3.1995,0.2668,0.4285,60,0
app_5511,72,2.984,0.621,1.5851,0.5103,1.3989,7.5897,1,6.1145,0.8292,1.4752,60,0
app_5512,5,0.5,0.5,0.5,0,0,4.4896,3.0414,3.7164,0.3464,0.7732,60,0
app_5513,2,0.5,0.5,0.5,0,0,3.6814,2.722,3.3313,0.3084,0.3501,60,0
app_5514,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5515,4,4,0.986,2.0631,0.6399,1.9369,6.4787,5.6565,6.1779,0.1833,0.3008,60,0
app_5516,3,0.652,0.5,0.5016,0.0154,0.1504,4.8595,2.8554,4.3194,0.6687,0.5401,60,0
app_5517,2,1.237,0.5,0.8293,0.2601,0.4077,1,1,1,0,0,60,0
app_5518,1,0.5,0.5,0.5,0,0,4.401,2.6598,3.3097,0.397,1.0914,60,0
app_5519,4,2.714,0.5,0.904,0.3994,1.81,5.9384,1,5.0688,1.3145,0.8696,60,0
app_552,4,0.5,0.5,0.5,0,0,3.5523,2.5638,3.1719,0.2465,0.3804,60,0
app_5520,1,0.838,0.5,0.5034,0.0341,0.3346,5.7182,3.4076,4.29,0.7898,1.4281,60,0
app_5521,2,0.5,0.5,0.5,0,0,3.0923,1,2.839,0.3091,0.2533,60,0
app_5522,25,3.837,0.5,1.4775,0.7405,2.3595,7.7779,7.0747,7.4745,0.1716,0.3034,60,0
app_5523,8,1.189,0.5,0.5616,0.1485,0.6274,5.2444,1,4.2233,1.7447,1.0211,60,0
app_5524,4,1.043,0.5,0.5493,0.0976,0.4937,6.5117,2.9607,5.3848,0.6669,1.1269,60,0
app_5525,3,0.986,0.5,0.5067,0.0519,0.4793,3.6678,2.435,2.9268,0.3378,0.741,60,0
app_5526,39,1.693,0.5,0.7299,0.2967,0.9631,6.5409,5.0564,5.6695,0.3485,0.8714,60,0
app_5527,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5528,1,4,0.5,0.7324,0.6337,3.2676,5.3191,2.9107,4.1368,0.9078,1.1823,40,0
app_5529,3,0.996,0.5,0.5051,0.0501,0.4909,5.5911,5.0902,5.4921,0.086,0.0991,60,0
app_553,1,0.652,0.5,0.5016,0.0154,0.1504,5.2205,4.0457,4.9308,0.3268,0.2896,60,0
app_5530,2,0.815,0.5,0.5093,0.0486,0.3057,5.1095,4.1851,4.8922,0.1611,0.2173,60,0
app_5531,15,4,0.65,1.8413,0.8928,2.1587,6.6621,1,2.9819,1.3347,3.6802,60,0
app_5532,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5533,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5534,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5535,2,1.172,0.5,0.507,0.0679,0.665,3.5799,2.9366,3.346,0.1999,0.2339,60,0
app_5536,6,1.201,0.5,0.5132,0.0925,0.6878,8.1925,7.6453,8.0624,0.0956,0.1301,60,0
app_5537,3,1.617,0.5,0.5142,0.1133,1.1028,6.7242,4.3199,4.8427,0.6136,1.8816,60,0
app_5538,9,8,0.5,6.1763,3.1342,1.8237,14.3345,1,12.7009,3.5936,1.6336,60,0
app_5539,2,0.5,0.5,0.5,0,0,1.7626,1,1.5017,0.2074,0.261,60,0
app_554,2,0.5,0.5,0.5,0,0,1.2774,1,1.06,0.0971,0.2174,60,0
app_5540,1,0.5,0.5,0.5,0,0,3.3791,3.0805,3.2419,0.074,0.1372,60,0
app_5541,27,3.505,0.507,0.9015,0.4063,2.6035,7.2825,6.7062,7.0807,0.0813,0.2018,40,0
app_5542,1,4,0.5,1.977,1.3131,2.023,6.5143,5.7908,6.1933,0.1697,0.321,60,0
app_5543,3,0.5,0.5,0.5,0,0,1.3341,1,1.0447,0.1023,0.2894,60,0
app_5544,3,1.366,0.5,0.5316,0.145,0.8344,5.7484,1,5.0811,1.0205,0.6673,60,0
app_5545,2,0.5,0.5,0.5,0,0,3.1617,2.7927,2.9991,0.0829,0.1626,60,0
app_5546,8,0.5,0.5,0.5,0,0,5.2409,3.9041,4.9905,0.2251,0.2504,60,0
app_5547,2,0.5,0.5,0.5,0,0,2.196,1.7968,2.0498,0.0953,0.1462,60,0
app_5548,29,3.338,0.851,1.3263,0.3184,2.0117,6.0502,5.0826,5.7127,0.1931,0.3375,60,0
app_5549,1,0.507,0.5,0.5002,0.0012,0.0068,3.3813,2.6567,3.1243,0.1814,0.2569,60,0
app_555,6,1.087,0.5,0.506,0.0593,0.581,5.3127,3.4098,4.8332,0.4081,0.4794,60,0
app_5550,2,0.5,0.5,0.5,0,0,3.7273,3.0664,3.2143,0.1921,0.513,60,0
app_5551,8,1.209,0.5,0.7166,0.2391,0.4924,6.219,3.7598,4.9419,0.4845,1.277,60,0
app_5552,3,0.5,0.5,0.5,0,0,5.6713,1,4.7844,1.3771,0.887,60,0
app_5553,2,0.5,0.5,0.5,0,0,2.868,2.356,2.6922,0.1506,0.1758,60,0
app_5554,2,0.5,0.5,0.5,0,0,2.751,1.5682,2.4796,0.2358,0.2715,60,0
app_5555,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5556,16,2.683,0.5,0.58,0.2624,2.103,3.8608,3.2414,3.5686,0.1307,0.2922,60,0
app_5557,2,3.221,0.5,0.5278,0.2749,2.6932,3.5767,2.8248,3.3838,0.1318,0.1929,60,0
app_5558,23,2.781,0.5,1.2757,0.5934,1.5053,9.298,8.576,9.0673,0.1458,0.2306,80,0
app_5559,2,0.5,0.5,0.5,0,0,5.4075,3.7126,4.83,0.4962,0.5776,60,0
app_556,9,0.661,0.5,0.5021,0.0166,0.1589,4.7059,1,2.7744,1.527,1.9314,60,0
app_5560,6,0.5,0.5,0.5,0,0,5.8737,2.9534,5.3614,0.7894,0.5122,60,0
app_5561,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5562,1,1.082,0.5,0.5169,0.0774,0.5651,3.8872,2.8298,3.3495,0.3261,0.5377,60,0
app_5563,3,2.844,0.5,0.5239,0.2368,2.3201,5.1658,1,3.5057,1.9331,1.6601,60,0
app_5564,15,1.643,0.5,0.5155,0.1177,1.1275,4.5982,3.3635,3.8194,0.3374,0.7788,60,0
app_5565,11,3.023,0.5,0.6176,0.4341,2.4054,5.6782,5.0178,5.5596,0.1339,0.1186,60,0
app_5566,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5567,2,1.752,0.5,0.5559,0.1538,1.1961,5.2318,3.9737,4.8413,0.3321,0.3904,60,0
app_5568,3,0.571,0.5,0.5007,0.0072,0.0703,5.2743,4.112,5.1032,0.1837,0.171,60,0
app_5569,1,4,4,4,0,0,8,8,8,0,0,60,0
app_557,2,0.5,0.5,0.5,0,0,4.1118,1,2.2235,1.4035,1.8883,60,0
app_5570,9,0.652,0.5,0.5023,0.0172,0.1497,1,1,1,0,0,100,0
app_5571,1,0.5,0.5,0.5,0,0,3.6945,3.5894,3.6487,0.0313,0.0458,60,0
app_5572,1,0.5,0.5,0.5,0,0,2.5688,2.5171,2.5288,0.0121,0.04,60,0
app_5573,2,0.608,0.5,0.5034,0.0156,0.1046,3.1379,1,1.6875,0.8918,1.4505,60,0
app_5574,1,8,8,8,0,0,16,16,16,0,0,60,0
app_5575,1,0.5,0.5,0.5,0,0,1.1932,1,1.0309,0.0581,0.1623,60,0
app_5576,6,0.551,0.5,0.5005,0.0052,0.0505,4.6258,3.2625,3.5445,0.2324,1.0814,60,0
app_5577,2,0.5,0.5,0.5,0,0,4.9247,4.8733,4.8986,0.009,0.0261,60,0
app_5578,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5579,5,0.5,0.5,0.5,0,0,2.5796,1,1.0161,0.1596,1.5635,60,0
app_558,4,1.761,0.5,0.5302,0.1681,1.2308,4.8702,2.5374,3.843,0.8298,1.0272,60,0
app_5580,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5581,2,0.5,0.5,0.5,0,0,5.3829,4.8905,5.1125,0.1498,0.2704,60,0
app_5582,3,0.5,0.5,0.5,0,0,2.9648,2.692,2.859,0.0777,0.1058,60,0
app_5583,9,3.973,0.5,1.2432,0.5475,2.7298,5.5222,4.2859,5.1007,0.2893,0.4215,60,0
app_5584,1,0.5,0.5,0.5,0,0,4.1695,3.6406,3.9825,0.1599,0.187,40,0
app_5585,20,0.681,0.5,0.5069,0.0297,0.1741,4.3087,1,3.4861,0.6795,0.8226,60,0
app_5586,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5587,2,0.5,0.5,0.5,0,0,4.1956,2.9314,3.617,0.2289,0.5786,60,0
app_5588,2,0.5,0.5,0.5,0,0,4.476,2.8073,3.5408,0.4889,0.9352,60,0
app_5589,4,0.777,0.5,0.5154,0.0475,0.2616,9.2595,8.4381,9.1408,0.1147,0.1188,100,0
app_559,1,0.5,0.5,0.5,0,0,3.4815,2.4668,2.9733,0.3079,0.5083,60,0
app_5590,9,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5591,3,1.004,0.5,0.5362,0.1055,0.4678,5.2348,4.6313,4.8435,0.0884,0.3913,60,0
app_5592,1,0.5,0.5,0.5,0,0,1,1,1,0,0,200,0
app_5593,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5594,1,0.5,0.5,0.5,0,0,2.7279,2.1893,2.6146,0.1392,0.1133,60,0
app_5595,1,0.5,0.5,0.5,0,0,3.7231,2.7879,3.2937,0.2456,0.4295,60,0
app_5596,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5597,1,0.5,0.5,0.5,0,0,5.2024,2.7648,3.499,0.7452,1.7033,60,0
app_5598,4,0.5,0.5,0.5,0,0,5.3181,1,4.1495,1.8055,1.1686,60,0
app_5599,1,4,4,4,0,0,8,8,8,0,0,60,0
app_56,5,0.5,0.5,0.5,0,0,2.9658,1.7854,2.3755,0.3957,0.5903,60,0
app_560,2,0.543,0.5,0.5008,0.0057,0.0422,4.7468,2.5368,3.9349,0.7867,0.8118,60,0
app_5600,5,1.222,0.5,0.5137,0.096,0.7083,5.1958,4.7771,4.9768,0.0826,0.219,60,0
app_5601,3,0.626,0.5,0.5033,0.0156,0.1227,4.9935,4.4852,4.8426,0.1433,0.1509,60,0
app_5602,12,3.217,0.5,0.5652,0.3452,2.6518,1,1,1,0,0,60,0
app_5603,2,0.5,0.5,0.5,0,0,3.4251,2.949,3.2348,0.1041,0.1904,60,0
app_5604,2,2.053,0.5,0.5623,0.2723,1.4907,5.4701,3.998,5.0077,0.4119,0.4624,60,0
app_5605,2,0.5,0.5,0.5,0,0,3.8371,2.8008,3.375,0.337,0.462,60,0
app_5606,2,0.5,0.5,0.5,0,0,2.981,1.8726,2.3753,0.3064,0.6056,60,0
app_5607,38,1.722,0.5,0.5425,0.1513,1.1795,5.6883,4.9759,5.3528,0.2,0.3356,40,0
app_5608,2,0.628,0.5,0.5013,0.0129,0.1267,4.9721,2.7581,3.6007,0.5344,1.3714,60,0
app_5609,2,4,4,4,0,0,8,8,8,0,0,60,0
app_561,2,0.5,0.5,0.5,0,0,3.9971,3.5733,3.7986,0.1177,0.1985,60,0
app_5610,2,1.39,0.5,0.5102,0.0902,0.8798,4.6492,2.4953,4.3998,0.4155,0.2494,60,0
app_5611,2,0.5,0.5,0.5,0,0,3.6235,2.6823,3.2422,0.289,0.3813,60,0
app_5612,1,0.5,0.5,0.5,0,0,2.1988,1.7566,2.0426,0.12,0.1562,60,0
app_5613,1,0.5,0.5,0.5,0,0,3.0863,2.5378,2.8814,0.1895,0.2049,60,0
app_5614,19,1.798,0.5,0.5963,0.2467,1.2017,6.1567,1,5.6175,0.9923,0.5391,60,0
app_5615,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5616,2,0.5,0.5,0.5,0,0,3.499,2.8987,3.2919,0.1366,0.2071,60,0
app_5617,2,0.5,0.5,0.5,0,0,4.0722,1,3.484,0.5517,0.5882,60,0
app_5618,2,0.5,0.5,0.5,0,0,3.2764,2.873,3.1529,0.1077,0.1235,60,0
app_5619,9,3.869,0.5,0.7296,0.4189,3.1394,1,1,1,0,0,60,0
app_562,33,1.142,0.5,0.5172,0.0794,0.6248,5.2392,4.9988,5.1524,0.0406,0.0869,60,0
app_5620,2,0.539,0.5,0.5004,0.0039,0.0386,3.8048,2.6001,3.1277,0.3171,0.6771,60,0
app_5621,1,0.5,0.5,0.5,0,0,3.1664,3.0368,3.1159,0.032,0.0505,40,0
app_5622,2,4,4,4,0,0,4,4,4,0,0,60,0
app_5623,3,0.5,0.5,0.5,0,0,4.0544,3.238,3.7481,0.1627,0.3064,60,0
app_5624,2,0.5,0.5,0.5,0,0,2.8924,1,2.6619,0.4661,0.2305,60,0
app_5625,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5626,3,0.5,0.5,0.5,0,0,3.9343,2.5484,3.4641,0.3334,0.4702,60,0
app_5627,2,0.5,0.5,0.5,0,0,4.4981,2.8699,3.4746,0.496,1.0235,60,0
app_5628,5,3.681,1.356,2.0495,0.4597,1.6315,3.4784,3.0869,3.3939,0.0649,0.0845,100,0
app_5629,1,0.5,0.5,0.5,0,0,3.3922,2.6693,3.2137,0.1719,0.1785,60,0
app_563,2,0.653,0.5,0.5081,0.0254,0.1449,6.0037,5.1939,5.7455,0.2064,0.2582,60,0
app_5630,3,4,4,4,0,0,8,8,8,0,0,60,0
app_5631,3,1.092,0.5,0.5122,0.0789,0.5798,4.5422,3.5864,4.1529,0.2227,0.3893,60,0
app_5632,3,1.594,0.5,0.9673,0.299,0.6267,5.8931,5.7342,5.8609,0.028,0.0322,60,0
app_5633,7,3.1,0.5,0.5539,0.2868,2.5461,5.5552,4.8659,5.2264,0.131,0.3288,60,0
app_5634,8,1.201,0.5,0.5415,0.1364,0.6595,4.6749,3.0143,3.7326,0.3068,0.9423,60,0
app_5635,3,1.951,0.5,0.5324,0.1799,1.4186,1.1366,1,1.0083,0.0302,0.1284,60,0
app_5636,2,1.485,0.5,0.6109,0.2127,0.8741,5.2047,2.5217,4.3353,0.7287,0.8694,60,0
app_5637,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5638,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5639,5,4,0.936,2.3814,0.7918,1.6186,5.7322,5.2444,5.4299,0.1074,0.3023,60,0
app_564,2,0.5,0.5,0.5,0,0,5.3162,3.2503,4.5969,0.5147,0.7192,60,0
app_5640,2,0.647,0.5,0.5015,0.0148,0.1455,4.9513,4.291,4.7155,0.1314,0.2358,60,0
app_5641,2,0.539,0.5,0.5004,0.0039,0.0386,4.187,3.7521,4.0574,0.1201,0.1296,60,0
app_5642,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5643,2,0.5,0.5,0.5,0,0,5.0114,3.3468,4.4947,0.4591,0.5166,60,0
app_5644,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5645,4,0.5,0.5,0.5,0,0,5.0051,3.1846,3.7202,0.4439,1.2849,200,0
app_5646,2,0.5,0.5,0.5,0,0,4.7359,2.9938,3.8107,0.5106,0.9253,60,0
app_5647,2,0.5,0.5,0.5,0,0,4.0601,1,2.9829,0.541,1.0772,60,0
app_5648,2,0.5,0.5,0.5,0,0,2.4043,1.4727,1.826,0.2392,0.5783,60,0
app_5649,1,3.315,0.5,0.8034,0.552,2.5116,6.8994,3.4468,6.113,0.8388,0.7864,100,0
app_565,43,9.239,1.667,4.5488,1.5798,4.6902,18.2263,16.1252,17.5181,0.4874,0.7082,200,0
app_5650,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5651,4,0.5,0.5,0.5,0,0,4.3663,3.0958,3.8718,0.4373,0.4944,60,0
app_5652,2,0.5,0.5,0.5,0,0,2.6939,2.2212,2.5908,0.093,0.1031,60,0
app_5653,2,0.5,0.5,0.5,0,0,3.0383,2.5318,2.8368,0.1382,0.2015,60,0
app_5654,1,0.5,0.5,0.5,0,0,4.4726,1,3.1031,1.5792,1.3694,60,0
app_5655,2,1.431,0.5,0.6047,0.2464,0.8263,4.6738,2.9734,4.0473,0.5184,0.6265,60,0
app_5656,2,0.5,0.5,0.5,0,0,1.0827,1,1.0008,0.0084,0.0818,60,0
app_5657,2,0.5,0.5,0.5,0,0,5.3943,3.4544,4.4969,0.3499,0.8974,60,0
app_5658,2,0.5,0.5,0.5,0,0,3.6773,2.6539,3.2397,0.2467,0.4376,60,0
app_5659,1,0.5,0.5,0.5,0,0,3.3488,2.6074,3.0543,0.183,0.2945,60,0
app_566,2,0.5,0.5,0.5,0,0,3.9102,3.734,3.8215,0.044,0.0888,60,0
app_5660,4,3.683,0.5,0.923,0.853,2.76,5.7264,1,4.7954,1.0821,0.931,60,0
app_5661,9,2.99,0.5,1.2134,0.6974,1.7766,4.8311,3.3406,4.0674,0.2525,0.7637,60,0
app_5662,2,0.5,0.5,0.5,0,0,3.6006,2.7854,3.28,0.2361,0.3206,60,0
app_5663,1,1.589,0.5,0.7262,0.3668,0.8628,4.8094,4.2267,4.4873,0.1744,0.3221,60,0
app_5664,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5665,7,3.43,0.5,1.1418,0.7931,2.2882,5.5526,5.1411,5.4412,0.0625,0.1114,60,0
app_5666,1,3.35,0.5,0.7222,0.4982,2.6278,6.2987,6.054,6.1981,0.0755,0.1006,60,0
app_5667,2,0.5,0.5,0.5,0,0,2.861,1,1.5587,0.7425,1.3023,60,0
app_5668,2,0.5,0.5,0.5,0,0,3.9831,2.945,3.5054,0.2631,0.4777,60,0
app_5669,2,4,4,4,0,0,8,8,8,0,0,60,0
app_567,2,0.5,0.5,0.5,0,0,2.0506,1.6293,1.9245,0.1215,0.1261,60,0
app_5670,2,0.5,0.5,0.5,0,0,5.3575,3.6689,5.0293,0.4704,0.3282,60,0
app_5671,2,0.5,0.5,0.5,0,0,4.9548,3.4808,4.7139,0.2781,0.2409,60,0
app_5672,2,0.5,0.5,0.5,0,0,1.4595,1,1.0141,0.0796,0.4454,60,0
app_5673,3,0.5,0.5,0.5,0,0,4.5948,3.8168,4.4645,0.1627,0.1302,60,0
app_5674,2,0.5,0.5,0.5,0,0,1.4856,1,1.0155,0.0708,0.4701,60,0
app_5675,3,0.502,0.5,0.5,0.0002,0.002,4.9827,3.1811,3.8942,0.3362,1.0885,60,0
app_5676,3,0.5,0.5,0.5,0,0,4.566,3.1086,4.3004,0.304,0.2656,60,0
app_5677,14,3.41,0.5,0.5481,0.3182,2.8619,4.445,3.2727,4.0175,0.2913,0.4275,60,0
app_5678,2,4,4,4,0,0,8,8,8,0,0,60,0
app_5679,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_568,3,0.5,0.5,0.5,0,0,5.0284,1,1.953,1.5721,3.0754,60,0
app_5680,1,0.59,0.5,0.5024,0.0117,0.0876,4.4307,3.6083,3.9576,0.2422,0.4732,60,0
app_5681,2,0.5,0.5,0.5,0,0,4.9439,3.0777,4.6702,0.4571,0.2737,60,0
app_5682,2,0.5,0.5,0.5,0,0,4.3864,2.93,3.9269,0.5193,0.4594,60,0
app_5683,2,0.618,0.5,0.5012,0.0119,0.1168,4.7372,2.814,3.429,0.7115,1.3083,60,0
app_5684,46,2.718,0.5,0.8863,0.4498,1.8317,9.3116,8.3641,9.0483,0.3001,0.2633,60,0
app_5685,2,0.5,0.5,0.5,0,0,2.9861,2.9008,2.9479,0.0217,0.0382,60,0
app_5686,3,2.296,2.021,2.1921,0.0447,0.1039,4.9203,4.1341,4.6477,0.1705,0.2726,60,0
app_5687,5,0.5,0.5,0.5,0,0,5.434,4.7635,5.2798,0.1432,0.1543,100,0
app_5688,1,0.5,0.5,0.5,0,0,1.3188,1,1.0816,0.1183,0.2372,60,0
app_5689,72,3.561,0.5,0.9375,0.548,2.6235,5.6867,1,4.9904,0.8874,0.6963,80,0
app_569,4,0.584,0.5,0.5009,0.0085,0.0831,4.9521,4.237,4.8127,0.135,0.1394,60,0
app_5690,2,1.475,0.5,0.5099,0.0985,0.9651,5.1137,3.4287,4.7348,0.4041,0.3788,60,0
app_5691,61,2.962,0.542,1.0681,0.3956,1.8939,6.4229,5.2191,5.8446,0.241,0.5783,60,0
app_5692,2,0.5,0.5,0.5,0,0,3.1198,2.6539,3.0257,0.117,0.0941,60,0
app_5693,3,0.5,0.5,0.5,0,0,1.3151,1,1.0469,0.0963,0.2682,60,0
app_5694,1,0.5,0.5,0.5,0,0,3.6808,3.2839,3.5208,0.117,0.16,60,0
app_5695,3,0.99,0.5,0.5449,0.1147,0.4451,3.8349,2.4632,2.8072,0.3493,1.0276,60,0
app_5696,3,3.519,0.5,1.646,0.7741,1.873,5.8375,2.5899,5.139,0.8258,0.6985,60,0
app_5697,1,0.5,0.5,0.5,0,0,2.7588,1,1.2258,0.5574,1.533,60,0
app_5698,8,4.006,0.84,2.7063,1.0786,1.2997,1,1,1,0,0,60,0
app_5699,2,0.5,0.5,0.5,0,0,2.2767,1.3606,1.8313,0.1845,0.4454,60,0
app_57,1,4,4,4,0,0,8,8,8,0,0,60,0
app_570,8,0.542,0.5,0.5004,0.0042,0.0416,5.2806,4.7826,5.1868,0.0921,0.0938,60,0
app_5700,1,0.5,0.5,0.5,0,0,3.5328,2.9841,3.2427,0.1398,0.2901,60,0
app_5701,1,0.5,0.5,0.5,0,0,2.7116,2.3444,2.5228,0.0995,0.1888,60,0
app_5702,7,0.959,0.5,0.5515,0.0917,0.4075,6.5797,1,6.0026,1.2475,0.5771,60,0
app_5703,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_5704,2,0.5,0.5,0.5,0,0,3.1335,2.7067,3.0335,0.1117,0.1,60,0
app_5705,59,4,0.5,0.9397,0.4513,3.0603,4.786,4.4096,4.7339,0.0438,0.0521,60,0
app_5706,1,4,4,4,0,0,16,16,16,0,0,80,0
app_5707,24,24,0.5,7.8992,4.9018,16.1008,9.2889,8.7144,9.0046,0.1298,0.2843,300,0
app_5708,2,0.5,0.5,0.5,0,0,3.8778,2.7187,3.1975,0.3071,0.6804,60,0
app_5709,1,0.5,0.5,0.5,0,0,5.2543,4.712,5.0101,0.1362,0.2443,60,0
app_571,2,0.5,0.5,0.5,0,0,4.5974,2.7624,3.7202,0.7185,0.8772,60,0
app_5710,2,0.5,0.5,0.5,0,0,1.669,1,1.0665,0.163,0.6024,60,0
app_5711,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5712,2,0.553,0.5,0.5005,0.0054,0.0525,5.6739,4.7409,5.1953,0.1827,0.4786,60,0
app_5713,1,4,4,4,0,0,16,16,16,0,0,80,0
app_5714,1,0.5,0.5,0.5,0,0,3.45,2.9686,3.2414,0.1233,0.2086,60,0
app_5715,1,0.5,0.5,0.5,0,0,3.0321,2.5211,2.9056,0.1027,0.1265,60,0
app_5716,1,0.52,0.5,0.5002,0.002,0.0198,5.0959,1.9788,4.6185,0.7406,0.4774,100,0
app_5717,2,0.5,0.5,0.5,0,0,5.1135,2.5274,3.6205,0.8868,1.4931,60,0
app_5718,4,0.5,0.5,0.5,0,0,3.7833,3.0009,3.5598,0.2063,0.2235,60,0
app_5719,5,1.147,0.5,0.5066,0.0654,0.6404,4.8803,2.8395,3.7085,0.5002,1.1718,60,0
app_572,18,1.197,0.5,0.6062,0.1336,0.5908,5.2242,4.7795,5.0042,0.1015,0.22,100,0
app_5720,1,1.928,0.5,0.6964,0.4292,1.2316,5.2545,2.3925,3.5289,0.9565,1.7257,60,0
app_5721,2,0.5,0.5,0.5,0,0,2.4011,1.5539,2.0834,0.2084,0.3177,60,0
app_5722,5,0.743,0.5,0.5077,0.0365,0.2353,4.7126,2.9248,4.2097,0.4265,0.5029,60,0
app_5723,5,0.5,0.5,0.5,0,0,8.6192,5.7452,8.4954,0.4029,0.1238,600,0
app_5724,5,4,0.5,1.7221,1.1974,2.2779,3.2417,2.6801,2.9941,0.1295,0.2476,60,0
app_5725,15,0.957,0.5,0.5995,0.1398,0.3575,5.9917,4.9633,5.6493,0.3173,0.3424,60,0
app_5726,1,0.5,0.5,0.5,0,0,5.3004,4.7412,5.0722,0.1475,0.2282,60,0
app_5727,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5728,1,4,4,4,0,0,8,8,8,0,0,60,0
app_5729,1,4,4,4,0,0,8,8,8,0,0,60,0
app_573,3,0.5,0.5,0.5,0,0,4.3762,2.8101,4.1006,0.2701,0.2756,60,0
app_5730,1,0.5,0.5,0.5,0,0,3.1546,2.7154,2.9922,0.1116,0.1624,60,0
